ClassTissuePost,ClassTissuePre,ClassTissueFlair,ClassTumorPost,ClassTumorPre,ClassTumorFlair,ClassEdemaPost,ClassEdemaPre,ClassEdemaFlair
1.012365,1.0750014,1.0801183,1.621335,1.0734199,1.4574933,0.90750176,0.98625714,1.7454907
0.32714945,0.23344167,0.026271095,1.2292131,0.6041419,0.36422616,0.9001406,1.1320087,1.2992074
0.8547158,0.6258584,0.33765236,1.061779,0.81359935,0.8581693,0.9673068,1.0599796,1.1341923
0.039088592,0.047722764,0.012974124,2.1863947,1.2642244,1.5198691,1.1540681,1.2385914,1.3347005
0.14747924,0.01527501,0.03344236,1.4670304,1.7001234,1.9250883,1.1133492,1.1649789,1.4007589
0.017543184,0.03305435,0.02085758,1.346619,1.0264485,1.1456985,0.9995238,1.1778926,1.7121255
1.1887817,1.1038518,1.0153172,1.0926373,0.8918885,1.3366584,1.111264,1.1479579,1.3901966
1.0258336,1.1827945,1.1895188,1.1903023,1.0428596,1.4126792,1.0856575,1.163296,1.5304819
0.08672921,0.2900953,0.087040424,1.4968736,1.0883698,1.1909448,0.89972067,1.0918412,1.7219679
1.025718,0.65495527,0.5010356,1.6835272,0.947595,1.1200122,1.0368872,1.1325651,1.5247306
0.08357059,0.7463898,0.4559132,1.8576112,1.1245533,1.5608382,0.88577366,1.018371,1.7203798
0.083864965,0.26440993,0.12074293,1.3417678,0.9690817,1.2191918,1.0084907,1.122015,1.0544933
0.015779996,0.053325314,0.052884627,1.5523331,1.3723111,1.604382,0.99038035,1.1367416,1.1303368
0.9189611,1.0485826,1.0647541,1.5601234,1.1733887,1.628019,1.1716927,1.1408019,1.3591081
1.0144193,1.0808582,1.0466615,2.0024185,0.8955426,0.6773032,0.9964232,1.0836775,1.7267039
0.59303766,0.5330833,0.26734087,1.1287024,1.17799,1.202257,0.87040025,1.0645714,1.5311272
1.0124414,1.0934609,1.1421556,1.122349,1.1486918,1.3929081,0.9692142,1.0741173,1.4243935
1.0565177,0.719442,0.60694325,1.6242803,0.9536915,1.0863801,1.0184314,1.0114319,1.4670212
0.23715135,0.0844675,0.04026388,1.7500594,1.230646,1.4312588,1.0614207,1.1919166,1.1631563
1.0067067,1.1210306,1.0899072,1.4565456,0.98097086,1.0770227,0.86424553,1.0885081,1.5580814
1.0129503,1.1543014,1.063626,1.0915242,1.4995611,1.580576,1.1510135,1.1232262,1.464259
1.0290378,1.0913687,1.04906,1.7503498,1.7207993,2.0927482,1.2610037,1.2328787,1.1554961
1.0808734,1.1615826,1.2040762,1.9629285,1.1184012,1.6955504,1.0954968,1.1649659,1.4069766
1.0329185,1.121126,1.1403005,1.5878398,1.1805661,1.6272452,1.0900273,1.1054665,1.4583485
0.014789555,0.38620317,0.046039082,1.7309493,1.0699631,1.3575008,0.94752824,1.129744,1.3102057
1.2110167,0.705346,0.5292397,1.1009744,0.99008846,1.3223037,0.9503517,1.0135398,1.6024227
1.0402981,1.1413972,1.2703198,1.285908,1.0265884,1.4149374,1.0798979,1.1649257,1.3474985
0.95608634,0.82566017,0.53902197,1.51902,1.2095053,1.8759657,1.0470109,1.1672541,1.1756269
0.019484332,0.20184347,0.068246946,1.5094568,1.2758806,2.146257,0.87406546,0.9838082,1.6724076
0.33459914,0.6383623,0.13839939,1.7698843,1.1820673,1.4146591,1.035193,1.0878196,1.6069096
0.9365629,1.1386323,1.1581298,1.1896931,1.0080495,1.3020527,0.9176016,1.0828326,1.4617053
0.28933042,0.23731811,0.059586216,1.7913438,0.9528601,1.1354957,1.0326725,1.1956255,1.1807196
0.10661337,0.64579564,0.5887638,1.6145952,0.9686678,0.9818924,0.91870755,1.0358857,1.6852771
1.0955932,0.9729721,0.9963085,1.6495599,1.1291466,1.1433694,0.9262495,1.0701865,1.3534837
0.50727636,0.36808428,0.13250288,1.4441996,1.7252083,1.9205768,1.0045114,1.083499,1.4715582
0.6703837,0.53420603,0.059262853,1.6422584,1.1394725,1.3363849,0.8917072,1.0392002,1.6469059
0.5400359,0.6866779,0.21944332,1.6161104,1.0475553,1.2616718,1.127887,1.2176691,1.4839401
0.31232226,0.25946018,0.11524303,1.5675664,0.7229908,0.4531152,1.057221,1.1395953,1.1607559
1.1858014,1.1853762,1.05633,1.702868,1.3625247,1.9997331,1.1228683,1.1280227,1.5782129
0.17688149,0.26534456,0.01927715,2.2471008,0.9996444,1.1290927,1.042908,1.1465067,1.2967883
0.9762094,1.1336647,0.9654996,1.6069391,0.90750533,1.1511809,1.1320602,1.1611686,1.1737642
0.67673993,0.45211762,0.2098962,1.7379879,1.4399023,2.016767,1.0640804,1.0618403,1.210863
0.13309239,0.30582342,0.25543484,1.735918,0.9650807,1.2073815,0.87614125,0.9370475,1.6289965
0.16304983,0.08257482,0.017831307,1.3698682,1.3568889,2.4415567,1.2317965,1.2125626,1.3019298
0.3168363,0.29623276,0.19908659,2.1823642,1.1121378,1.6755306,1.0680372,1.1613374,1.4256468
0.5138459,0.52970684,0.3467193,1.0522468,1.0091883,1.1658217,1.0265889,1.0768279,1.614448
1.2237111,1.0629138,0.2930161,1.8279939,0.880953,0.9667131,1.0541371,1.1274792,1.4185033
0.9534535,1.1376071,1.5086771,1.7871283,1.3808825,1.7310045,0.81754667,0.92734075,1.7031871
0.09133777,0.19847412,0.08267397,1.4427032,1.3137801,1.5032502,1.0603878,1.1616924,1.5969368
1.1216568,1.1283976,1.0183799,1.95218,1.338559,1.8153667,0.9273226,1.0344074,1.626605
1.0273758,1.0739871,1.2445784,1.4354405,1.1632365,1.4715891,0.90023047,1.0527711,1.6616275
1.300666,0.66386914,0.27389988,1.4938198,0.7308289,0.5691094,1.0198162,1.0640966,1.1017704
1.0750118,1.1456982,1.0245074,1.7159194,0.964415,1.3868096,0.9009489,1.0263466,1.6365805
0.4746205,0.44142818,0.22811286,1.8797983,1.3325908,1.7990417,0.9095586,1.05338,1.6389487
1.0929878,1.2150989,1.0691406,1.5196781,1.1161718,1.4726784,1.1648991,1.0888611,1.4071563
0.13130312,0.48806706,0.08031364,2.1306589,0.7316384,0.56268847,0.84694207,0.9986738,1.5991652
1.0410262,1.1319261,1.1788229,1.7826486,1.0934924,1.3281289,1.2249471,1.2828366,1.5112158
0.9887905,1.1137471,1.0607378,1.7099295,1.7138535,1.842697,0.9840045,1.0987868,1.5539666
1.1007586,0.95980877,0.2749352,1.2280478,1.1461793,1.222717,1.3149325,1.234384,1.2819431
0.6869635,0.5957702,0.44778028,1.3908355,1.4028388,2.339983,1.1671628,1.2153271,1.1961979
0.6853182,0.5062004,0.26535118,1.3834548,1.1231287,1.2844006,0.8667729,0.99901104,1.7336582
0.82982266,0.74663526,0.5421749,1.6327574,1.0259515,1.2952857,1.1147354,1.1615431,1.4283984
0.10508577,0.40987447,0.09779211,1.633977,1.31564,1.993155,0.8622447,1.0103382,1.6559302
0.9875204,1.128031,1.0377215,1.6085694,1.262722,1.6701965,1.1901302,1.1778891,1.3372971
1.178384,1.1503319,1.2722499,2.1606443,1.1147963,1.3362164,1.1303221,1.1372057,1.3900896
0.9805354,1.1215177,1.0870088,1.50882,1.7518114,2.0559587,1.1128982,1.1670524,1.3638219
0.9698204,1.0799967,1.1319182,1.383691,0.9175456,1.1785424,1.1917018,1.1728278,1.3041114
0.9726931,1.1671203,1.0616417,1.1786904,1.1000609,1.3201567,1.0307587,1.0185659,1.6400725
0.15896425,1.2117115,0.8183142,1.3408267,1.0953176,1.3945897,1.0061765,1.125931,1.1479676
1.1000011,0.82401377,0.21382754,1.4912816,1.2720094,1.7695242,1.0748938,1.2010704,1.0742952
0.73319024,0.36757597,0.04802131,1.2277771,1.2854902,1.7891102,0.9001831,1.0062159,1.6394161
0.97856295,0.7526952,0.16822255,1.4248623,1.2037723,1.7075474,0.89155495,0.9413009,1.8081018
0.21882473,0.3023047,0.13248459,1.7639351,1.0236665,1.2877806,0.91829157,1.1494337,1.264166
1.04361,1.1506068,1.1098012,1.892197,0.9205438,1.0491368,1.0345383,1.1053281,1.2694495
0.50713575,0.55933183,0.36587667,1.4227501,1.2106807,1.3088808,0.90371376,1.0214269,1.6463238
1.074584,1.1043217,0.96380097,1.3281575,1.3007551,1.69768,0.8256467,0.91629976,1.6623967
0.028991675,0.21891806,0.0692276,2.3749282,1.3279576,1.7357081,1.1574596,1.1478467,1.3382051
1.1530082,0.6512684,0.2611173,1.1383438,1.2310286,1.3052104,0.92513245,1.0463432,1.4368151
0.06469634,0.21813291,0.049669646,1.1197299,1.0605111,1.9080738,1.0953071,1.1929342,1.4488091
0.3899846,0.32841888,0.2647843,1.5445122,1.4795558,1.4845347,0.84903586,1.0592965,1.7349313
1.3662212,0.82324237,0.3048487,1.4560683,1.1692799,1.2354553,1.0762005,1.1200897,1.1920793
0.39063618,0.4282232,0.019491995,2.025645,1.2385255,1.6764338,0.9202157,1.0513483,1.5393828
0.97199273,1.160428,1.0416692,1.2583138,1.0497124,1.7271361,1.135487,1.1578417,1.4220594
1.2218148,0.84912735,0.33705595,2.111426,1.0676482,1.1237649,1.077543,1.1352051,1.3697813
0.39281574,0.3870944,0.37925905,1.2513264,1.316082,1.2989649,1.0446231,1.0674196,0.86434984
0.9964857,1.1289494,1.0784353,1.3650655,1.2737392,1.5660666,0.97045994,0.90723574,1.1077706
1.0807823,1.1881077,1.0989928,1.8983612,1.2233855,1.61243,1.1367708,1.168316,1.2329603
0.9145792,0.8702688,0.68549657,1.6820109,0.9240194,1.2766311,1.0280784,1.0436293,1.4448216
0.36169058,0.36076856,0.15546796,2.5820594,1.2541908,1.6134694,0.8958869,1.0200434,1.518082
1.0444098,1.1537106,1.143112,1.8978081,0.96391606,1.0582736,0.079644926,0.82579875,1.147604
1.0933807,1.0832304,1.0994871,0.9450908,0.9037327,1.0028421,1.3590676,1.1578994,1.2627944
0.12848997,0.10118387,0.062167592,1.7887532,1.2149384,1.6047076,0.9486513,1.020699,1.490815
1.0405594,1.1411175,1.173543,1.5818485,0.85565543,0.65259916,1.1189305,1.1854368,1.3655115
1.0415959,1.1769624,1.0528175,1.4857328,1.1353741,1.4806603,1.1955211,1.2224832,1.3580803
0.49653593,0.30563414,0.04854594,2.5066774,1.4101969,1.5779929,1.0552521,1.1219279,1.5772178
1.0786282,1.0265545,1.022211,0.91203517,0.85876626,0.7513396,0.9364961,1.1006002,1.6462414
1.0757648,1.1878724,1.2125384,1.138185,1.0998791,1.8130566,1.1648794,1.1841662,1.2451196
1.0569917,1.0714905,1.0066103,1.037267,1.1440088,1.6369137,0.8833719,0.98942435,1.7911828
1.053498,1.005767,1.214977,1.037837,1.144819,1.5413494,0.8367109,0.966483,1.6964244
0.8068946,0.9295701,0.55965066,2.183629,0.9026271,1.0745506,1.0652237,1.1624454,1.4471111
1.1113101,1.149364,1.0220605,1.5095761,1.272931,1.4865444,1.1069106,1.1120015,1.0747626
0.2521687,0.12108143,0.049422894,1.2038562,1.2120826,2.3697612,0.9676,1.0932746,1.6333205
1.0261265,1.1456736,1.1237426,2.00859,1.1968045,1.8510143,0.89794856,1.0014068,1.5874451
0.06438606,1.4974725,1.2696723,1.7930884,1.3098981,1.6441247,1.1230512,1.0951164,1.4805955
0.6335333,0.63049704,0.3093434,1.1117204,1.2450342,1.8520683,0.8417882,1.033904,1.7436832
0.26324788,0.34831738,0.39690858,1.7135682,1.2409966,1.7025759,1.0976797,1.136873,1.2790892
0.20388779,0.10841238,0.3031772,1.4212152,1.4090526,1.606767,1.007073,1.1361344,1.614164
0.8951155,0.78135973,0.5887001,1.8898076,1.1188227,1.6079109,0.891481,1.0370991,1.723003
0.5080673,0.7905568,0.8598259,1.4010761,1.7347413,1.9547604,1.1117167,1.1913228,1.3804759
0.11506309,1.39126,1.0173447,1.4059883,0.99634963,1.2611473,0.868848,1.0336614,1.5997201
1.0498137,1.15655,1.1039002,1.419529,1.2992524,1.5879748,1.1467842,1.2003924,1.1622748
1.0413009,1.1085649,1.3817794,2.0142004,1.308238,1.8650368,0.930907,1.0800613,1.832762
1.1046247,1.1457124,1.0901797,1.5322621,1.0717816,1.6714239,0.8997488,1.0399116,1.7392932
0.42156762,0.5004859,0.30345282,1.8168045,1.1607826,1.6156272,1.0135487,1.0640845,1.6178211
1.1092796,0.93795305,1.3666778,1.2972798,1.13628,0.9951013,1.1897871,1.1696794,1.272717
0.9101204,1.105928,1.1346422,1.517924,1.4350401,1.6131548,0.9157725,0.9643409,1.6250752
0.99608904,1.1075937,1.1018935,1.404984,1.1358708,1.1238397,0.8890097,1.0308489,1.6908835
0.96443826,1.0844325,1.0089264,1.6965566,1.2130047,1.4347975,1.0103114,1.1434808,1.5063611
0.14881507,0.26388136,0.104914434,1.6902955,1.2584298,1.7961321,0.9794969,1.0773039,1.6010797
1.0277264,1.107104,1.1688045,1.6657723,1.3396549,1.5102447,1.1239753,1.1961342,1.4821254
0.102779284,0.56188923,1.2661567,1.381655,1.0694786,1.194935,0.8813735,1.0846057,1.6677768
0.4775357,0.42304203,0.11591118,1.8537153,1.0626683,0.9607236,1.0704838,1.1410937,1.4030991
0.67673993,0.45211762,0.2098962,1.7379879,1.4399023,2.016767,1.0640804,1.0618403,1.210863
1.3580654,0.7770496,0.34491643,1.6094123,1.3033305,1.3934833,1.0691897,1.1207298,1.3251054
0.8978248,1.0909506,0.99792415,1.9081997,1.522719,1.9627476,0.9226315,1.062788,1.6751578
0.9870812,1.0337411,1.0731734,1.2111971,1.1955438,1.720997,1.0366052,1.0315553,1.3910006
0.023102023,0.11670654,0.07474878,1.7064937,1.7117631,1.6830599,0.99104947,1.0167309,1.649138
0.84345436,0.9833644,1.0806938,1.6861663,1.6208249,1.6204327,0.8505594,1.051062,1.6270996
0.3961515,0.30727452,0.24117976,1.8007408,0.9096867,1.0842242,1.0888807,1.1671405,1.18511
1.062855,1.1469947,1.0330302,1.1908885,1.1133538,1.3390714,0.4172403,0.8367343,1.0100348
0.1021536,0.6302753,0.022759847,1.1752181,1.1339757,1.4906815,1.0409795,1.0507097,1.5120584
1.1340069,1.180678,0.98123854,1.438591,1.0695789,1.7720798,0.85421157,1.0259541,1.7188838
0.09229552,0.057139095,0.025179341,2.024937,1.0120559,1.1452925,1.0158134,1.0966473,1.3475145
1.0356946,1.1590106,1.1766346,1.3489918,1.200964,1.7939487,0.87805986,1.0246953,1.6800271
0.32585385,0.34867492,0.17482379,1.3924735,1.0325155,1.3298577,1.1764537,1.1013752,1.1993593
0.30489475,0.30086657,0.1158264,1.972958,1.7988487,1.5272704,1.0715936,1.1148226,1.0259415
1.0076004,1.089876,1.1055264,1.1245655,1.2244275,1.9408612,1.1101851,1.083561,1.5512942
0.6784569,0.5146214,0.17457458,1.424267,1.1324793,1.2199899,0.8289162,0.97707635,1.6829287
0.21653347,0.48230097,0.036311273,1.7623011,1.1794044,1.7108626,1.2522119,1.1501758,1.1589997
1.0214562,1.1384954,0.9463953,1.3724022,1.210446,1.4023794,1.0156085,1.0449787,1.5425599
1.0257431,1.0920677,1.0494884,1.3025653,0.98543525,1.0837977,1.1552982,1.178796,1.3787131
1.2112364,0.8051247,0.23622172,1.8329198,0.9267691,1.2461296,0.90456635,1.0434237,1.7356052
1.0781664,1.1185511,1.0526844,1.5482012,1.12095,1.4917599,1.138939,1.1493974,1.3582628
0.27093974,0.07517661,0.064855844,2.0770767,0.95650357,1.0757209,0.9049202,1.0644615,1.43136
0.17370868,0.78926677,0.42232177,1.6459788,1.2311962,1.5329386,0.8626657,1.038845,1.6887172
1.1528367,1.0329764,0.90133005,1.5424622,0.9186348,1.1079578,1.1502753,1.1797392,1.266665
1.0013945,1.1608161,1.0796503,2.189184,1.5537051,2.3162553,0.8660467,1.0105667,1.7669548
1.1145314,1.1321392,1.0426091,1.8775159,1.206356,1.7229283,1.052264,0.90698946,1.3001771
0.024569208,0.16783017,0.094228186,1.2988014,1.1764197,1.2059089,1.0512543,0.9507022,1.0144155
0.9933591,0.7895037,0.6596263,1.6516429,1.4040148,1.9893764,0.8610856,1.029393,1.5648623
1.1111066,1.0965593,1.0459607,1.3062607,0.9317137,0.9472342,0.84408516,1.0509919,1.7771066
0.1262367,0.4725497,0.07436045,1.4281225,1.1302791,1.1200875,0.94129544,0.9839663,1.7340138
0.11570337,0.1808552,0.05860898,1.4227467,1.5491071,1.6513761,1.1494601,1.1440159,1.4419795
0.8925415,0.82321066,0.38214815,1.4538456,1.2111918,1.7688923,1.0613737,1.0297513,1.6496328
0.9412667,1.1328503,1.1049985,1.764862,1.2171677,1.4483812,1.0825952,1.2156789,1.4298918
0.048955347,0.08157775,0.059340995,2.0767617,1.1244079,1.7762189,0.9459616,1.1334348,1.148997
1.1399012,1.035462,0.80520904,2.1215022,0.9602477,0.87705594,1.1771995,1.1578852,1.1954172
0.12935238,1.4714206,1.1464705,1.8139663,1.1385095,1.3793571,0.89296657,0.99554443,1.4701667
1.017087,1.0284046,0.9289378,1.6538165,1.20195,1.373691,0.9831654,1.1565003,1.431641
1.0927421,1.1727704,0.930394,1.7042216,0.9481331,1.1696323,1.0339978,1.1247298,1.5531096
0.082560405,0.09665126,0.08172484,1.472696,1.1282736,1.5869439,1.0732617,1.1772208,1.4972138
0.063308954,0.5149332,0.5087236,1.9364821,1.0767579,1.6364155,0.9848997,1.0916266,1.4390143
0.93126833,1.0139843,1.0654981,1.4097195,1.7733301,1.7816675,0.9179328,1.0656548,1.6754372
0.3417357,0.15783451,0.11586381,1.2624369,1.5820602,2.1171186,1.4177684,1.2896245,1.290672
1.0189612,0.8139349,0.77936685,2.0064287,1.5993378,1.7254239,0.83757,1.0430897,1.7186921
1.0176208,0.949209,0.9876049,2.3787904,1.3542815,1.7667463,1.0676217,1.0389673,1.392391
0.17550774,0.22429623,0.3088263,2.000505,0.8427259,0.7160245,0.8652734,1.0276003,1.7531698
0.008822714,0.035310797,0.058758583,2.3772092,1.2843328,2.3799267,0.9877009,1.0733422,1.5100745
1.0222299,1.1535279,1.046747,1.4387301,1.8063642,1.8728168,0.95845735,1.0525719,1.658233
0.10195479,0.08526831,0.050490137,1.6765298,0.95374876,1.1241754,0.8795047,1.0665711,1.2960782
1.1719738,1.1947674,1.0485528,1.6623483,1.3950948,1.5848666,1.0701895,1.1565304,1.479611
1.0533735,0.872418,0.3165193,1.7623727,0.93149674,1.2260154,0.8444025,1.0065778,1.7447052
0.7686566,0.71071875,0.57865703,1.5482814,0.8919853,0.2400785,1.0527902,1.1379452,1.5853822
0.9469758,1.1166451,1.1311516,1.7728825,1.2106777,1.4152967,1.1496309,1.1577119,1.494235
0.9002595,0.96800685,0.68127924,1.8508945,0.92549366,1.0914762,1.0873648,1.1185793,1.2565697
0.8087959,0.51942635,0.36857086,1.6752841,1.1383694,1.8371234,1.0800214,1.0926093,1.0656946
1.0314673,1.1112176,1.0469491,1.3387864,0.89820194,1.1802366,1.0986402,1.1435585,1.3235635
0.17222431,0.19286892,0.069357835,1.1706465,1.229021,1.3267952,1.0744141,1.1439162,1.2975429
1.1971748,1.1188192,0.96518755,1.3683397,1.1301708,1.3938205,1.1537641,1.1381474,1.4034541
0.9894168,1.1728936,1.1625466,2.028821,1.0639805,1.457506,1.0814885,1.0994781,1.4693911
0.14244635,0.4543479,0.31225675,1.8338184,1.6915189,1.5003096,1.0811507,1.109745,1.4748949
1.0018445,1.1000043,1.1016101,1.6975209,1.5475776,1.6476756,1.12887,1.147255,1.205669
1.0717634,1.1282007,1.0918051,1.7093557,0.8877223,0.4947762,1.0484682,1.1780038,1.3216279
1.0059999,1.063063,1.0694026,1.9930114,1.5439233,1.505317,1.0811741,1.1706907,1.4795073
1.0153668,0.7564076,0.23132235,1.4190916,0.5854535,0.44891906,1.0913355,1.1430117,1.2735409
0.24483103,1.1228479,0.9663648,1.5086626,0.80953157,0.99175733,0.934536,1.116327,1.1515666
1.0182422,0.8145922,1.1000211,1.591297,1.1650908,1.3155079,1.0953014,1.2036049,1.2272494
0.06226873,0.09568451,0.039196204,2.1310704,0.97312087,1.2545927,1.088153,1.179688,1.0722377
0.7712218,0.6980526,1.0417166,1.7815197,0.9457924,0.9180852,1.2661009,1.2651405,1.5147003
0.98817116,1.1050718,1.1126745,1.145465,0.84680146,1.0281138,0.9367666,1.0881217,1.6438451
1.1286296,1.2376608,1.0601432,0.88512653,0.9492138,1.1384908,1.0809882,1.1648062,1.6172868
0.34635633,0.30113828,0.17126752,1.1765051,1.475631,1.6001427,1.0686748,1.0391995,1.328311
0.33652067,0.18198982,0.056444,1.282955,1.2018868,1.2258075,0.9216297,0.96536446,1.1208861
0.07285805,0.12312155,0.22884724,2.3628645,1.5372614,1.8634917,0.92000633,0.99705946,1.7221826
0.42687726,0.19677944,0.2092231,1.0711519,1.0279922,1.2200174,0.9747527,1.1078414,1.0597438
0.9618074,1.1014936,1.1453468,1.5439398,1.5566123,1.6072142,1.2343066,1.1497679,1.0619668
0.3441842,0.13889395,0.0885995,2.3171964,1.012955,1.131258,0.955362,1.1098548,1.6688236
0.115821026,0.08547094,0.05298514,1.3240814,1.0619581,1.2897682,1.0154194,1.0950961,1.3374628
1.0015107,1.1069618,1.1183829,1.9294142,1.7332178,1.5741715,0.8335837,1.0330086,1.4483917
0.73411375,0.9568333,0.66667855,1.3659786,0.8370823,1.0194539,0.86027384,1.0072773,1.6817461
0.1239824,0.1917764,0.08203452,1.3048218,1.1617377,1.6653413,1.1207317,1.18988,1.1680136
0.92413527,0.64095724,1.1204528,1.8895081,1.1569802,1.8084954,1.0507518,1.2161056,1.4124193
0.46279627,0.26149493,0.084303476,1.4223641,0.97259855,1.2859069,1.0451425,1.1562346,1.5444487
1.0451695,1.1624811,1.0917386,1.3451521,0.7695532,0.9373198,1.0844522,1.1415898,1.3983617
0.1245164,1.2464825,0.8750954,1.7313323,1.2257153,1.4861501,0.8518197,1.0790383,1.7018853
1.1359076,1.1227809,1.1266563,1.8357882,0.7985891,0.81910133,0.99962795,1.1101999,1.6687481
1.0231645,1.1285657,1.0642419,1.6841342,1.0954636,1.4854456,1.0486033,1.1351444,1.4642057
0.2344416,0.5668909,0.3632205,1.1604062,1.0548097,1.0984352,0.95355785,1.0778575,1.4132527
0.99865615,1.0525259,1.0604732,2.0556273,0.9320654,1.0566909,1.0935658,1.1498364,1.2817336
0.019449867,0.01820487,0.05620711,1.8565145,1.4856553,1.6351687,0.94153553,1.0032902,1.7328875
0.9819671,1.1734886,1.0193678,1.2814364,0.9601884,1.307639,1.191354,1.226389,1.2939355
0.062470812,0.4229227,0.17286797,1.4496043,1.2367623,1.7536201,1.099951,1.1205596,1.5374205
0.0035938567,0.06112411,0.0,1.5328158,0.8859422,0.78778887,0.9342316,1.1143727,1.5608014
1.1300504,1.2060932,1.0117298,1.443511,1.1555916,1.5003388,1.0678821,1.0796882,1.7628751
1.0567629,1.123847,1.1521949,1.6619643,1.2908046,1.6544732,0.92902607,1.0371172,1.6868708
1.0655613,1.1647586,1.1091622,1.4903371,1.3321493,1.9259778,1.0472604,1.1067991,1.6403948
0.92553985,1.0741848,1.0826039,2.0405626,1.2617866,1.6907704,0.91592056,0.9686129,1.702545
1.2924371,0.96460205,0.30807486,1.9269333,0.99289083,1.2234863,1.0178548,1.0907805,1.5549628
0.13234782,0.29718745,0.5455781,1.3767097,0.95085907,1.1330893,1.1027739,1.1626393,1.1840025
1.2202616,0.8768606,0.767489,1.6453787,1.6884495,1.8544556,0.83842933,0.96616346,1.6607552
0.8438641,0.7035401,0.5157018,1.588749,1.4823257,1.7472432,1.1109618,1.1699885,1.4568083
0.9537584,1.0872355,1.097501,1.743336,1.1074084,1.2911307,1.208131,1.1924077,1.4810053
0.07958829,0.038369715,0.02329925,1.1700122,0.9942987,1.3981463,1.0919443,1.1463844,1.1280117
0.013584604,0.010434668,0.07291071,1.6983085,1.1122168,1.3260589,0.95876676,1.0381202,1.5922822
1.0520822,1.1165473,1.1163813,1.6283531,0.8734117,1.2149354,0.9445382,1.0288602,1.6313461
1.0183752,1.0819505,1.0791179,1.5111554,1.0482103,1.4301435,1.1346282,1.1922504,1.4202651
1.0305609,1.1480693,1.004842,1.9159205,1.4508455,1.6664163,1.1870424,1.2854255,1.4498472
0.20434548,0.61847216,0.24914473,1.4360844,1.1788083,1.7222109,1.0206646,1.0160856,1.5081258
0.39789054,0.19223396,0.074422814,1.1277931,0.8993333,1.057377,0.82219124,1.0172043,1.5450531
1.2398422,0.7887194,0.2713348,0.98922247,0.7547176,0.48946077,0.79586077,0.9351344,1.1454757
1.0569798,1.0836226,1.4524041,1.3520547,1.1267611,1.6533061,1.0528696,1.1178459,1.6625806
1.0139865,1.0920556,1.0555714,1.8635823,1.0235757,1.6134816,1.1980615,1.149354,1.3401217
0.015782505,0.06851005,0.057445217,1.6326811,1.6698271,1.5553416,1.0629815,1.1550399,1.0744152
